2018-02-22 11:26:50 INFO  TC001_VerifyLoginWithInvalidCredentials:27 - ========Starting TC001_VerifyLoginWithInvalidCredentials test
2018-02-25 17:35:16 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (35abf2e2a40591793a83efc0bd7432bd)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-25 17:35:17 INFO  HomePage:74 - entered email address:-omilka@gmail.com and object is [[ChromeDriver: chrome on MAC (35abf2e2a40591793a83efc0bd7432bd)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-25 17:35:17 INFO  HomePage:76 - entered password:-Minimicr0 and object is Minimicr0
2018-02-25 17:35:29 INFO  HomePage:78 - clicked on submit button and object is:-Proxy element for: DefaultElementLocator 'By.id: ctl00_ctrlHeader_LoginForm_LoginButton'
2018-02-25 17:35:29 INFO  HomePage:112 - logout is dispalyed and object is:-[[ChromeDriver: chrome on MAC (35abf2e2a40591793a83efc0bd7432bd)] -> xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a]
2018-02-25 17:35:40 INFO  HomePage:121 - clicked on logout button and object is:Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a'
2018-02-25 17:35:41 INFO  HomePage:125 - message is:-WELCOME, PLEASE SIGN IN!
2018-02-25 17:35:42 INFO  TC003_VerifyLogout:35 - =======TC003_VerifyLogout========
2018-02-25 17:43:28 INFO  TC004_VerifyLoginWithDifferentCred:42 - ============= Strting VerifyLoginWithDifferentRecords Test===========
2018-02-25 17:43:28 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (6db9f84dedae4a7f4ad90d2888e825fc)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-25 17:43:28 INFO  HomePage:74 - entered email address:-omilka@gmail.com and object is [[ChromeDriver: chrome on MAC (6db9f84dedae4a7f4ad90d2888e825fc)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-25 17:43:28 INFO  HomePage:76 - entered password:-Minimicr0 and object is Minimicr0
2018-02-25 17:43:39 INFO  HomePage:78 - clicked on submit button and object is:-Proxy element for: DefaultElementLocator 'By.id: ctl00_ctrlHeader_LoginForm_LoginButton'
2018-02-25 17:43:39 INFO  HomePage:112 - logout is dispalyed and object is:-[[ChromeDriver: chrome on MAC (6db9f84dedae4a7f4ad90d2888e825fc)] -> xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a]
2018-02-25 17:43:49 INFO  HomePage:121 - clicked on logout button and object is:Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a'
2018-02-25 17:43:49 INFO  TC004_VerifyLoginWithDifferentCred:51 - ============= Finished VerifyLoginWithDifferentRecords Test===========
2018-02-25 17:43:49 INFO  TC004_VerifyLoginWithDifferentCred:42 - ============= Strting VerifyLoginWithDifferentRecords Test===========
2018-02-25 17:43:49 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (6db9f84dedae4a7f4ad90d2888e825fc)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-25 17:43:49 INFO  HomePage:74 - entered email address:-omilka@gmail.com and object is [[ChromeDriver: chrome on MAC (6db9f84dedae4a7f4ad90d2888e825fc)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-25 17:43:49 INFO  HomePage:76 - entered password:-Minimicr0 and object is Minimicr0
2018-02-25 17:44:00 INFO  HomePage:78 - clicked on submit button and object is:-Proxy element for: DefaultElementLocator 'By.id: ctl00_ctrlHeader_LoginForm_LoginButton'
2018-02-25 17:44:00 INFO  HomePage:112 - logout is dispalyed and object is:-[[ChromeDriver: chrome on MAC (6db9f84dedae4a7f4ad90d2888e825fc)] -> xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a]
2018-02-25 17:44:10 INFO  HomePage:121 - clicked on logout button and object is:Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a'
2018-02-25 17:44:10 INFO  TC004_VerifyLoginWithDifferentCred:51 - ============= Finished VerifyLoginWithDifferentRecords Test===========
2018-02-25 17:44:10 INFO  TC004_VerifyLoginWithDifferentCred:42 - ============= Strting VerifyLoginWithDifferentRecords Test===========
2018-02-25 17:44:10 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (6db9f84dedae4a7f4ad90d2888e825fc)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-25 17:44:11 INFO  HomePage:74 - entered email address:-omilka@gmail.com and object is [[ChromeDriver: chrome on MAC (6db9f84dedae4a7f4ad90d2888e825fc)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-25 17:44:11 INFO  HomePage:76 - entered password:-Minimicr0 and object is Minimicr0
2018-02-25 17:44:21 INFO  HomePage:78 - clicked on submit button and object is:-Proxy element for: DefaultElementLocator 'By.id: ctl00_ctrlHeader_LoginForm_LoginButton'
2018-02-25 17:44:21 INFO  HomePage:112 - logout is dispalyed and object is:-[[ChromeDriver: chrome on MAC (6db9f84dedae4a7f4ad90d2888e825fc)] -> xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a]
2018-02-25 17:44:32 INFO  HomePage:121 - clicked on logout button and object is:Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a'
2018-02-25 17:44:32 INFO  TC004_VerifyLoginWithDifferentCred:51 - ============= Finished VerifyLoginWithDifferentRecords Test===========
2018-02-25 17:44:32 INFO  TC004_VerifyLoginWithDifferentCred:42 - ============= Strting VerifyLoginWithDifferentRecords Test===========
2018-02-25 17:44:37 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (6db9f84dedae4a7f4ad90d2888e825fc)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-25 17:44:37 INFO  HomePage:74 - entered email address:-false and object is [[ChromeDriver: chrome on MAC (6db9f84dedae4a7f4ad90d2888e825fc)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-25 17:44:37 INFO  HomePage:76 - entered password:-false and object is false
2018-02-25 17:44:42 INFO  HomePage:78 - clicked on submit button and object is:-[[ChromeDriver: chrome on MAC (6db9f84dedae4a7f4ad90d2888e825fc)] -> id: ctl00_ctrlHeader_LoginForm_LoginButton]
2018-02-25 17:44:52 INFO  TC004_VerifyLoginWithDifferentCred:42 - ============= Strting VerifyLoginWithDifferentRecords Test===========
2018-02-25 17:44:57 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (6db9f84dedae4a7f4ad90d2888e825fc)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-25 17:44:58 INFO  HomePage:74 - entered email address:-false and object is [[ChromeDriver: chrome on MAC (6db9f84dedae4a7f4ad90d2888e825fc)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-25 17:44:58 INFO  HomePage:76 - entered password:-false and object is false
2018-02-25 17:45:03 INFO  HomePage:78 - clicked on submit button and object is:-[[ChromeDriver: chrome on MAC (6db9f84dedae4a7f4ad90d2888e825fc)] -> id: ctl00_ctrlHeader_LoginForm_LoginButton]
2018-02-25 17:50:19 INFO  TC004_VerifyLoginWithDifferentCred:42 - ============= Strting VerifyLoginWithDifferentRecords Test===========
2018-02-25 17:50:19 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (873f7066ac7808c3d4878dcecb148990)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-25 17:50:19 INFO  HomePage:74 - entered email address:-omilka@gmail.com and object is [[ChromeDriver: chrome on MAC (873f7066ac7808c3d4878dcecb148990)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-25 17:50:19 INFO  HomePage:76 - entered password:-Minimicr0 and object is Minimicr0
2018-02-25 17:50:30 INFO  HomePage:78 - clicked on submit button and object is:-Proxy element for: DefaultElementLocator 'By.id: ctl00_ctrlHeader_LoginForm_LoginButton'
2018-02-25 17:50:30 INFO  HomePage:112 - logout is dispalyed and object is:-[[ChromeDriver: chrome on MAC (873f7066ac7808c3d4878dcecb148990)] -> xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a]
2018-02-25 17:50:40 INFO  HomePage:121 - clicked on logout button and object is:Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a'
2018-02-25 17:50:40 INFO  TC004_VerifyLoginWithDifferentCred:51 - ============= Finished VerifyLoginWithDifferentRecords Test===========
2018-02-25 17:50:40 INFO  TC004_VerifyLoginWithDifferentCred:42 - ============= Strting VerifyLoginWithDifferentRecords Test===========
2018-02-25 17:50:41 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (873f7066ac7808c3d4878dcecb148990)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-25 17:50:41 INFO  HomePage:74 - entered email address:-omilka@gmail.com and object is [[ChromeDriver: chrome on MAC (873f7066ac7808c3d4878dcecb148990)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-25 17:50:41 INFO  HomePage:76 - entered password:-Minimicr0 and object is Minimicr0
2018-02-25 17:50:51 INFO  HomePage:78 - clicked on submit button and object is:-Proxy element for: DefaultElementLocator 'By.id: ctl00_ctrlHeader_LoginForm_LoginButton'
2018-02-25 17:50:51 INFO  HomePage:112 - logout is dispalyed and object is:-[[ChromeDriver: chrome on MAC (873f7066ac7808c3d4878dcecb148990)] -> xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a]
2018-02-25 17:51:02 INFO  HomePage:121 - clicked on logout button and object is:Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a'
2018-02-25 17:51:02 INFO  TC004_VerifyLoginWithDifferentCred:51 - ============= Finished VerifyLoginWithDifferentRecords Test===========
2018-02-25 17:51:02 INFO  TC004_VerifyLoginWithDifferentCred:42 - ============= Strting VerifyLoginWithDifferentRecords Test===========
2018-02-25 17:51:02 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (873f7066ac7808c3d4878dcecb148990)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-25 17:51:02 INFO  HomePage:74 - entered email address:-omilka@gmail.com and object is [[ChromeDriver: chrome on MAC (873f7066ac7808c3d4878dcecb148990)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-25 17:51:02 INFO  HomePage:76 - entered password:-Minimicr0 and object is Minimicr0
2018-02-25 17:51:13 INFO  HomePage:78 - clicked on submit button and object is:-Proxy element for: DefaultElementLocator 'By.id: ctl00_ctrlHeader_LoginForm_LoginButton'
2018-02-25 17:51:13 INFO  HomePage:112 - logout is dispalyed and object is:-[[ChromeDriver: chrome on MAC (873f7066ac7808c3d4878dcecb148990)] -> xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a]
2018-02-25 17:51:23 INFO  HomePage:121 - clicked on logout button and object is:Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a'
2018-02-25 17:51:23 INFO  TC004_VerifyLoginWithDifferentCred:51 - ============= Finished VerifyLoginWithDifferentRecords Test===========
2018-02-25 23:08:48 INFO  TC004_VerifyLoginWithDifferentCred:42 - ============= Strting VerifyLoginWithDifferentRecords Test===========
2018-02-25 23:09:31 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (faa2eab8859c26d5630f325c525c29ac)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-25 23:09:31 INFO  HomePage:74 - entered email address:-omilka@gmail.com and object is [[ChromeDriver: chrome on MAC (faa2eab8859c26d5630f325c525c29ac)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-25 23:09:32 INFO  HomePage:76 - entered password:-Minimicr0 and object is Minimicr0
2018-02-25 23:09:35 INFO  TC004_VerifyLoginWithDifferentCred:42 - ============= Strting VerifyLoginWithDifferentRecords Test===========
2018-02-25 23:09:35 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (fc5d2b45643ccb288cd2e9d8188e6a3c)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-25 23:09:36 INFO  HomePage:74 - entered email address:-omilka@gmail.com and object is [[ChromeDriver: chrome on MAC (fc5d2b45643ccb288cd2e9d8188e6a3c)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-25 23:09:36 INFO  HomePage:76 - entered password:-Minimicr0 and object is Minimicr0
2018-02-25 23:09:43 INFO  HomePage:78 - clicked on submit button and object is:-Proxy element for: DefaultElementLocator 'By.id: ctl00_ctrlHeader_LoginForm_LoginButton'
2018-02-25 23:09:43 INFO  HomePage:112 - logout is dispalyed and object is:-[[ChromeDriver: chrome on MAC (faa2eab8859c26d5630f325c525c29ac)] -> xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a]
2018-02-25 23:09:47 INFO  HomePage:78 - clicked on submit button and object is:-Proxy element for: DefaultElementLocator 'By.id: ctl00_ctrlHeader_LoginForm_LoginButton'
2018-02-25 23:09:48 INFO  HomePage:112 - logout is dispalyed and object is:-[[ChromeDriver: chrome on MAC (fc5d2b45643ccb288cd2e9d8188e6a3c)] -> xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a]
2018-02-25 23:09:59 INFO  HomePage:121 - clicked on logout button and object is:Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a'
2018-02-25 23:09:59 INFO  TC004_VerifyLoginWithDifferentCred:51 - ============= Finished VerifyLoginWithDifferentRecords Test===========
2018-02-25 23:10:01 INFO  TC004_VerifyLoginWithDifferentCred:42 - ============= Strting VerifyLoginWithDifferentRecords Test===========
2018-02-25 23:10:01 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (faa2eab8859c26d5630f325c525c29ac)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-25 23:10:01 INFO  HomePage:74 - entered email address:-omilka@gmail.com and object is [[ChromeDriver: chrome on MAC (faa2eab8859c26d5630f325c525c29ac)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-25 23:10:01 INFO  HomePage:76 - entered password:-Minimicr0 and object is Minimicr0
2018-02-25 23:10:03 INFO  HomePage:121 - clicked on logout button and object is:Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a'
2018-02-25 23:10:03 INFO  TC004_VerifyLoginWithDifferentCred:51 - ============= Finished VerifyLoginWithDifferentRecords Test===========
2018-02-25 23:10:04 INFO  TC004_VerifyLoginWithDifferentCred:42 - ============= Strting VerifyLoginWithDifferentRecords Test===========
2018-02-25 23:10:04 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (fc5d2b45643ccb288cd2e9d8188e6a3c)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-25 23:10:05 INFO  HomePage:74 - entered email address:-omilka@gmail.com and object is [[ChromeDriver: chrome on MAC (fc5d2b45643ccb288cd2e9d8188e6a3c)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-25 23:10:05 INFO  HomePage:76 - entered password:-Minimicr0 and object is Minimicr0
2018-02-25 23:10:12 INFO  HomePage:78 - clicked on submit button and object is:-Proxy element for: DefaultElementLocator 'By.id: ctl00_ctrlHeader_LoginForm_LoginButton'
2018-02-25 23:10:12 INFO  HomePage:112 - logout is dispalyed and object is:-[[ChromeDriver: chrome on MAC (faa2eab8859c26d5630f325c525c29ac)] -> xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a]
2018-02-25 23:10:15 INFO  HomePage:78 - clicked on submit button and object is:-Proxy element for: DefaultElementLocator 'By.id: ctl00_ctrlHeader_LoginForm_LoginButton'
2018-02-25 23:10:15 INFO  HomePage:112 - logout is dispalyed and object is:-[[ChromeDriver: chrome on MAC (fc5d2b45643ccb288cd2e9d8188e6a3c)] -> xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a]
2018-02-25 23:10:28 INFO  HomePage:121 - clicked on logout button and object is:Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a'
2018-02-25 23:10:28 INFO  TC004_VerifyLoginWithDifferentCred:51 - ============= Finished VerifyLoginWithDifferentRecords Test===========
2018-02-25 23:10:29 INFO  TC004_VerifyLoginWithDifferentCred:42 - ============= Strting VerifyLoginWithDifferentRecords Test===========
2018-02-25 23:10:30 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (faa2eab8859c26d5630f325c525c29ac)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-25 23:10:30 INFO  HomePage:74 - entered email address:-omilka@gmail.com and object is [[ChromeDriver: chrome on MAC (faa2eab8859c26d5630f325c525c29ac)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-25 23:10:30 INFO  HomePage:76 - entered password:-Minimicr0 and object is Minimicr0
2018-02-25 23:10:31 INFO  HomePage:121 - clicked on logout button and object is:Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a'
2018-02-25 23:10:31 INFO  TC004_VerifyLoginWithDifferentCred:51 - ============= Finished VerifyLoginWithDifferentRecords Test===========
2018-02-25 23:10:31 INFO  TC004_VerifyLoginWithDifferentCred:42 - ============= Strting VerifyLoginWithDifferentRecords Test===========
2018-02-25 23:10:32 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (fc5d2b45643ccb288cd2e9d8188e6a3c)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-25 23:10:32 INFO  HomePage:74 - entered email address:-omilka@gmail.com and object is [[ChromeDriver: chrome on MAC (fc5d2b45643ccb288cd2e9d8188e6a3c)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-25 23:10:32 INFO  HomePage:76 - entered password:-Minimicr0 and object is Minimicr0
2018-02-25 23:10:41 INFO  HomePage:78 - clicked on submit button and object is:-Proxy element for: DefaultElementLocator 'By.id: ctl00_ctrlHeader_LoginForm_LoginButton'
2018-02-25 23:10:41 INFO  HomePage:112 - logout is dispalyed and object is:-[[ChromeDriver: chrome on MAC (faa2eab8859c26d5630f325c525c29ac)] -> xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a]
2018-02-25 23:10:43 INFO  HomePage:78 - clicked on submit button and object is:-Proxy element for: DefaultElementLocator 'By.id: ctl00_ctrlHeader_LoginForm_LoginButton'
2018-02-25 23:10:43 INFO  HomePage:112 - logout is dispalyed and object is:-[[ChromeDriver: chrome on MAC (fc5d2b45643ccb288cd2e9d8188e6a3c)] -> xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a]
2018-02-26 13:21:03 INFO  TC004_VerifyLoginWithDifferentCred:42 - ============= Strting VerifyLoginWithDifferentRecords Test===========
2018-02-26 13:21:04 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (35f2552c13b25e932899bd04642f5b79)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-26 13:21:04 INFO  HomePage:74 - entered email address:-omilka@gmail.com and object is [[ChromeDriver: chrome on MAC (35f2552c13b25e932899bd04642f5b79)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-26 13:21:04 INFO  HomePage:76 - entered password:-Minimicr0 and object is Minimicr0
2018-02-26 13:21:15 INFO  HomePage:78 - clicked on submit button and object is:-Proxy element for: DefaultElementLocator 'By.id: ctl00_ctrlHeader_LoginForm_LoginButton'
2018-02-26 13:21:15 INFO  HomePage:112 - logout is dispalyed and object is:-[[ChromeDriver: chrome on MAC (35f2552c13b25e932899bd04642f5b79)] -> xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a]
2018-02-26 13:21:25 INFO  HomePage:121 - clicked on logout button and object is:Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a'
2018-02-26 13:21:25 INFO  TC004_VerifyLoginWithDifferentCred:51 - ============= Finished VerifyLoginWithDifferentRecords Test===========
2018-02-26 13:21:26 INFO  TC004_VerifyLoginWithDifferentCred:42 - ============= Strting VerifyLoginWithDifferentRecords Test===========
2018-02-26 13:21:26 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (35f2552c13b25e932899bd04642f5b79)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-26 13:21:26 INFO  HomePage:74 - entered email address:-omilka@gmail.com and object is [[ChromeDriver: chrome on MAC (35f2552c13b25e932899bd04642f5b79)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-26 13:21:26 INFO  HomePage:76 - entered password:-Minimicr0 and object is Minimicr0
2018-02-26 13:21:37 INFO  HomePage:78 - clicked on submit button and object is:-Proxy element for: DefaultElementLocator 'By.id: ctl00_ctrlHeader_LoginForm_LoginButton'
2018-02-26 13:21:37 INFO  HomePage:112 - logout is dispalyed and object is:-[[ChromeDriver: chrome on MAC (35f2552c13b25e932899bd04642f5b79)] -> xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a]
2018-02-26 13:21:52 INFO  HomePage:121 - clicked on logout button and object is:Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a'
2018-02-26 13:21:52 INFO  TC004_VerifyLoginWithDifferentCred:51 - ============= Finished VerifyLoginWithDifferentRecords Test===========
2018-02-26 13:21:53 INFO  TC004_VerifyLoginWithDifferentCred:42 - ============= Strting VerifyLoginWithDifferentRecords Test===========
2018-02-26 13:21:53 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (35f2552c13b25e932899bd04642f5b79)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-26 13:21:53 INFO  HomePage:74 - entered email address:-omilka@gmail.com and object is [[ChromeDriver: chrome on MAC (35f2552c13b25e932899bd04642f5b79)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-26 13:21:53 INFO  HomePage:76 - entered password:-Minimicr0 and object is Minimicr0
2018-02-26 13:22:04 INFO  HomePage:78 - clicked on submit button and object is:-Proxy element for: DefaultElementLocator 'By.id: ctl00_ctrlHeader_LoginForm_LoginButton'
2018-02-26 13:22:04 INFO  HomePage:112 - logout is dispalyed and object is:-[[ChromeDriver: chrome on MAC (35f2552c13b25e932899bd04642f5b79)] -> xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a]
2018-02-26 13:22:19 INFO  HomePage:121 - clicked on logout button and object is:Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="aspnetForm"]/div[3]/div[1]/table/tbody/tr/td/div[1]/table/tbody/tr/td[9]/div[2]/table/tbody/tr[2]/td[3]/a'
2018-02-26 13:22:19 INFO  TC004_VerifyLoginWithDifferentCred:51 - ============= Finished VerifyLoginWithDifferentRecords Test===========
2018-02-26 19:45:59 INFO  TestBase:64 - Creating object of chrome
2018-02-26 19:46:02 INFO  TestBase:78 - navigating to :-http://192.168.0.108:8080//default.aspx
2018-02-26 19:46:03 INFO  TestBase:64 - Creating object of chrome
2018-02-26 19:46:05 INFO  TestBase:78 - navigating to :-http://192.168.0.108:8080//default.aspx
2018-02-26 19:46:06 INFO  TC001_VerifyLoginWithValidCredentials:27 - ========Starting TC001_VerifyLoginWithInvalidCredentials test
2018-02-26 19:46:06 INFO  HomePage:72 - cliked on sign in and object is:-[[ChromeDriver: chrome on MAC (af2a4815818b432c5cfafbebe0fd28b7)] -> xpath: //*[@id='ctl00_ctrlHeader_LinkButtonSignIn']]
2018-02-26 19:46:07 INFO  HomePage:74 - entered email address:-omilka@gmail.com and object is [[ChromeDriver: chrome on MAC (af2a4815818b432c5cfafbebe0fd28b7)] -> xpath: //*[@id='ctl00_ctrlHeader_LoginForm_UserName']]
2018-02-26 19:46:07 INFO  HomePage:76 - entered password:-Minimicr0 and object is Minimicr0
